0,0.0,0.0,-0.15953307392996108,-0.0311284046692607,-0.3035019455252918,-0.14396887159533073,-0.33073929961089493,-0.2918287937743191,-0.29571984435797666,-0.42412451361867703,-0.3151750972762646,-0.45525291828793774,-0.3735408560311284,-0.7003891050583657,-0.38910505836575876,-0.8599221789883269,-0.39299610894941633,-1.0,-0.16342412451361868,-0.47470817120622566,-0.20622568093385213,-0.490272373540856,-0.19066147859922178,-0.28793774319066145,-0.17509727626459143,-0.14785992217898833,-0.023346303501945526,-0.4591439688715953,-0.06614785992217899,-0.45136186770428016,-0.07392996108949416,-0.2490272373540856,-0.08171206225680934,-0.12840466926070038,0.11284046692607004,-0.42023346303501946,0.0622568093385214,-0.42412451361867703,0.0311284046692607,-0.26848249027237353,0.011673151750972763,-0.17120622568093385
0,0.0,0.0,-0.16279069767441862,-0.031007751937984496,-0.3062015503875969,-0.14728682170542637,-0.3372093023255814,-0.29457364341085274,-0.29457364341085274,-0.4263565891472868,-0.3178294573643411,-0.4573643410852713,-0.375968992248062,-0.7015503875968992,-0.39147286821705424,-0.8604651162790697,-0.3992248062015504,-1.0,-0.16666666666666666,-0.4806201550387597,-0.20930232558139536,-0.49224806201550386,-0.1937984496124031,-0.2868217054263566,-0.17829457364341086,-0.1511627906976744,-0.027131782945736434,-0.46511627906976744,-0.07364341085271318,-0.45348837209302323,-0.08139534883720931,-0.25193798449612403,-0.08527131782945736,-0.13178294573643412,0.1124031007751938,-0.4263565891472868,0.05813953488372093,-0.4186046511627907,0.027131782945736434,-0.26744186046511625,0.007751937984496124,-0.17054263565891473
0,0.0,0.0,-0.16342412451361868,-0.0311284046692607,-0.311284046692607,-0.14396887159533073,-0.33852140077821014,-0.2918287937743191,-0.29961089494163423,-0.42412451361867703,-0.31906614785992216,-0.45525291828793774,-0.38132295719844356,-0.7003891050583657,-0.3968871595330739,-0.8599221789883269,-0.40077821011673154,-1.0,-0.17120622568093385,-0.4785992217898833,-0.2140077821011673,-0.490272373540856,-0.19844357976653695,-0.28793774319066145,-0.17898832684824903,-0.1517509727626459,-0.027237354085603113,-0.46303501945525294,-0.07392996108949416,-0.45525291828793774,-0.08171206225680934,-0.2490272373540856,-0.08560311284046693,-0.1245136186770428,0.10894941634241245,-0.42412451361867703,0.054474708171206226,-0.42023346303501946,0.023346303501945526,-0.26459143968871596,0.007782101167315175,-0.16731517509727625
0,0.0,0.0,-0.15953307392996108,-0.0311284046692607,-0.30739299610894943,-0.14396887159533073,-0.33852140077821014,-0.28793774319066145,-0.30739299610894943,-0.42023346303501946,-0.31906614785992216,-0.4591439688715953,-0.377431906614786,-0.7003891050583657,-0.39299610894941633,-0.8599221789883269,-0.40077821011673154,-1.0,-0.17120622568093385,-0.48249027237354086,-0.2140077821011673,-0.49416342412451364,-0.19844357976653695,-0.28793774319066145,-0.17509727626459143,-0.1517509727626459,-0.027237354085603113,-0.4669260700389105,-0.07392996108949416,-0.45136186770428016,-0.08171206225680934,-0.2490272373540856,-0.08560311284046693,-0.1245136186770428,0.10894941634241245,-0.4280155642023346,0.054474708171206226,-0.42023346303501946,0.027237354085603113,-0.26459143968871596,0.011673151750972763,-0.17120622568093385
0,0.0,0.0,-0.16342412451361868,-0.027237354085603113,-0.3151750972762646,-0.14396887159533073,-0.3424124513618677,-0.29571984435797666,-0.30739299610894943,-0.43190661478599224,-0.3229571984435798,-0.45525291828793774,-0.38132295719844356,-0.7003891050583657,-0.3968871595330739,-0.8599221789883269,-0.4046692607003891,-1.0,-0.17120622568093385,-0.48249027237354086,-0.22178988326848248,-0.48638132295719844,-0.20233463035019456,-0.2801556420233463,-0.17898832684824903,-0.14396887159533073,-0.027237354085603113,-0.4669260700389105,-0.07782101167315175,-0.45136186770428016,-0.08171206225680934,-0.245136186770428,-0.08560311284046693,-0.12062256809338522,0.11284046692607004,-0.4280155642023346,0.058365758754863814,-0.4163424124513619,0.023346303501945526,-0.2607003891050584,0.007782101167315175,-0.16342412451361868
0,0.0,0.0,-0.16731517509727625,-0.027237354085603113,-0.3151750972762646,-0.14785992217898833,-0.3424124513618677,-0.29961089494163423,-0.311284046692607,-0.4357976653696498,-0.3229571984435798,-0.4591439688715953,-0.3852140077821012,-0.7003891050583657,-0.40077821011673154,-0.8599221789883269,-0.4085603112840467,-1.0,-0.17120622568093385,-0.48638132295719844,-0.2178988326848249,-0.490272373540856,-0.19844357976653695,-0.2840466926070039,-0.17898832684824903,-0.14396887159533073,-0.027237354085603113,-0.4708171206225681,-0.07782101167315175,-0.45525291828793774,-0.08171206225680934,-0.2490272373540856,-0.08560311284046693,-0.12062256809338522,0.10894941634241245,-0.43190661478599224,0.054474708171206226,-0.4163424124513619,0.023346303501945526,-0.2607003891050584,0.007782101167315175,-0.16342412451361868
0,0.0,0.0,-0.16731517509727625,-0.027237354085603113,-0.311284046692607,-0.14785992217898833,-0.33073929961089493,-0.29961089494163423,-0.29571984435797666,-0.4357976653696498,-0.3151750972762646,-0.46303501945525294,-0.38132295719844356,-0.7003891050583657,-0.3968871595330739,-0.8638132295719845,-0.4046692607003891,-1.0,-0.16342412451361868,-0.490272373540856,-0.21011673151750973,-0.490272373540856,-0.19455252918287938,-0.2840466926070039,-0.17509727626459143,-0.14396887159533073,-0.019455252918287938,-0.47470817120622566,-0.07392996108949416,-0.45136186770428016,-0.08171206225680934,-0.2490272373540856,-0.08171206225680934,-0.1245136186770428,0.11284046692607004,-0.43190661478599224,0.058365758754863814,-0.4163424124513619,0.027237354085603113,-0.2607003891050584,0.011673151750972763,-0.16731517509727625
0,0.0,0.0,-0.16731517509727625,-0.027237354085603113,-0.3151750972762646,-0.14396887159533073,-0.33852140077821014,-0.29961089494163423,-0.29571984435797666,-0.4357976653696498,-0.31906614785992216,-0.45525291828793774,-0.3852140077821012,-0.7003891050583657,-0.40077821011673154,-0.8599221789883269,-0.4085603112840467,-1.0,-0.16731517509727625,-0.48638132295719844,-0.2140077821011673,-0.490272373540856,-0.19844357976653695,-0.28793774319066145,-0.17898832684824903,-0.14396887159533073,-0.023346303501945526,-0.4708171206225681,-0.07782101167315175,-0.45136186770428016,-0.08171206225680934,-0.2490272373540856,-0.08560311284046693,-0.12062256809338522,0.11284046692607004,-0.43190661478599224,0.054474708171206226,-0.41245136186770426,0.023346303501945526,-0.25680933852140075,0.007782101167315175,-0.16342412451361868
0,0.0,0.0,-0.17054263565891473,-0.027131782945736434,-0.32170542635658916,-0.1434108527131783,-0.3449612403100775,-0.29457364341085274,-0.31007751937984496,-0.43023255813953487,-0.32558139534883723,-0.4573643410852713,-0.39147286821705424,-0.6937984496124031,-0.4108527131782946,-0.8565891472868217,-0.4186046511627907,-1.0,-0.1744186046511628,-0.49224806201550386,-0.22093023255813954,-0.4844961240310077,-0.20155038759689922,-0.27906976744186046,-0.17829457364341086,-0.13953488372093023,-0.031007751937984496,-0.47674418604651164,-0.08527131782945736,-0.4418604651162791,-0.08914728682170543,-0.24031007751937986,-0.08914728682170543,-0.12015503875968993,0.10465116279069768,-0.437984496124031,0.046511627906976744,-0.4069767441860465,0.01937984496124031,-0.2558139534883721,0.003875968992248062,-0.16279069767441862
0,0.0,0.0,-0.17120622568093385,-0.027237354085603113,-0.3151750972762646,-0.14396887159533073,-0.33852140077821014,-0.29571984435797666,-0.30739299610894943,-0.43190661478599224,-0.3229571984435798,-0.45525291828793774,-0.3852140077821012,-0.6964980544747081,-0.4046692607003891,-0.8599221789883269,-0.4163424124513619,-1.0,-0.17120622568093385,-0.48638132295719844,-0.2140077821011673,-0.490272373540856,-0.19844357976653695,-0.2840466926070039,-0.17509727626459143,-0.14396887159533073,-0.027237354085603113,-0.47470817120622566,-0.07782101167315175,-0.45136186770428016,-0.08171206225680934,-0.245136186770428,-0.08560311284046693,-0.12062256809338522,0.10894941634241245,-0.43190661478599224,0.054474708171206226,-0.4163424124513619,0.023346303501945526,-0.2607003891050584,0.0038910505836575876,-0.16342412451361868
